"﻿""Zupid""",sku,ProductName,ProductPrice,CurrencySymbolOfPrice,ValidFromDate,ProductShortDescription,MerchantProductCategory,ZanoxCategoryIds,ImageSmallURL,ImageMediumURL,ProductManufacturerBrand,ZanoxProductLink,DeliveryTime,TermsOfContract,ISBN,ShippingAndHandling,ShippingAndHandlingCost
7547515587da5e03b6cee16e22918377,0626408075B6000,Clos Dubreuil Grand Cru,62.00,EUR,moevenpick,"Dichtes, dunkles Rubin-Lila. Parfümierter, dichter Beerenkorb, da ist alles drin von Himbeeren über Kirschen und Cassis, helle Edelhölzer, Vanillin, Kokos und Tahiti-Vanillestängel, rahmig-milchige Fülle zeigend. Seidiger Gaumen, dann fester werdend und die vielen, reifen Tannine in einer gewaltigen Adstringenz verbindend, nachhaltiges Final, man spürt die extreme Konzentration fast nicht, weil sich hier Power und Eleganz paaren.",Rotweine,,http://www.moevenpick-wein.de/images/6264_new_k.jpg,http://www.moevenpick-wein.de/images/6264_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0626408075B6000]],,,moevenpick,,
21ff053345b67ed7538ae7f9f4dd2cf4,0627007075B6100,Château Montfollet Blaye AOC,18.50,EUR,moevenpick,"Dunkles Rubin mit lila Schimmer. Reifes Bukett, Amarenakirschtöne, direkte, dezent süßliche Frucht, zeigt Druck. Stoffiger Gaumen, leicht sperrige Tannine, die ihm eine bourgeoise Note verleihen, kräftig mit pflaumigem Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6270_k.jpg,http://www.moevenpick-wein.de/images/6270.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0627007075B6100]],,,moevenpick,,
7a87f5c1b70a128dcf5bc95d2cea97ca,0627104075C6000,L'Inclassable Cru Bourgeois,15.90,EUR,moevenpick,"Tiefes, fein rauchiges Bouquet, schwarze Beeren, Pumpernickelbrot. Im Gaumen fest und fleischig, mit intensiver Adstringenz und kraftvollem Körperbau.",Rotweine,,http://www.moevenpick-wein.de/images/6271_k.jpg,http://www.moevenpick-wein.de/images/6271.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0627104075C6000]],,,moevenpick,,
81d35d484711266697ca25e68c910377,0627108075C7000,L'Inclassable Cru Bourgeois,16.00,EUR,moevenpick,"Recht dunkles Granat-Lila. Süsses, faszinierendes Pflaumenbouquet, Kokosnoten, Szechuanpfefferkörner, Tabak, Flieder und Cassis, wirkt fast etwas parfümiert. Im Gaumen feste Textur, zeigt eine erstaunliche Konzentration, feine Muskeln und im Finale Brombeeren, Zedern und hellen Tabak zeigend.",Rotweine,,http://www.moevenpick-wein.de/images/6271_k.jpg,http://www.moevenpick-wein.de/images/6271.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0627108075C7000]],,,moevenpick,,
0a22e69340c5302acdac54bf5222ae65,0627108150C6000,L'Inclassable Cru Bourgeois,33.00,EUR,moevenpick,"Recht dunkles Granat-Lila. Süsses, faszinierendes Pflaumenbouquet, Kokosnoten, Szechuanpfefferkörner, Tabak, Flieder und Cassis, wirkt fast etwas parfümiert. Im Gaumen feste Textur, zeigt eine erstaunliche Konzentration, feine Muskeln und im Finale Brombeeren, Zedern und hellen Tabak zeigend.",Rotweine,,http://www.moevenpick-wein.de/images/6271_k.jpg,http://www.moevenpick-wein.de/images/6271.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0627108150C6000]],,,moevenpick,,
de7f3bf31c39423ebd9003e088b5c569,0627108300C1000,L'Inclassable Cru Bourgeois,74.00,EUR,moevenpick,"Recht dunkles Granat-Lila. Süsses, faszinierendes Pflaumenbouquet, Kokosnoten, Szechuanpfefferkörner, Tabak, Flieder und Cassis, wirkt fast etwas parfümiert. Im Gaumen feste Textur, zeigt eine erstaunliche Konzentration, feine Muskeln und im Finale Brombeeren, Zedern und hellen Tabak zeigend.",Rotweine,,http://www.moevenpick-wein.de/images/6271_k.jpg,http://www.moevenpick-wein.de/images/6271.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0627108300C1000]],,,moevenpick,,
4041b57670000497ca1a3cdc8ec107ef,0627507150C6100,Clos de los Siete Mendoza,34.90,EUR,moevenpick,"Purpurrot, fast violett. Reifes Bouquet nach schwarzen Johannisbeeren, Edelhölzern, Pralinen. Wunderbar süsse Frucht im einnehmenden Gaumen, crèmig, Brombeeren und reife Zwetschgen, schöne Röstaromatik, dunkles Brot, druckvolles Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6275_150_k.jpg,http://www.moevenpick-wein.de/images/6275_150.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0627507150C6100]],,,moevenpick,,
374caa5a97986550a2b1dc5ba7bfca86,0627508075C6100,Clos de los Siete Mendoza,16.90,EUR,moevenpick,"Purpurrot, rubinrote Reflexe. Von viel Eleganz geprägtes Bouquet nach schwarzen Beeren, Heidelbeeren und einem Hauch Cassis, untermalt von einigen floralen Noten und feinstem Caramel. Saftiges Gaumenbild von reifen Himbeeren, Lakritze und Kakao, unterstützt von einer guten Frische, gut integrierte Tannine, druckvolles Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6275_new_k.jpg,http://www.moevenpick-wein.de/images/6275_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0627508075C6100]],,,moevenpick,,
fb330d432e685588e333f6dc1cbda595,0628808075C6100,Les Grès Coteaux du Languedoc AOC,16.80,EUR,moevenpick,"Tiefes Purpurrot, schwarze Mitte. Schwarze Johannisbeeren, Brombeeren und ein Hauch grüner Oliven im wunderbar dicht komponierten Bouquet, auch blumige Noten zeigen sich. Weicher Auftakt, abgelöst von einer Explosion an schwarzer Beerenfrucht und den grossartigen Düften von Frankreichs Süden, getrockneter Thymian und Anis, sehr konzentriert, grossartiger Fruchtdruck und samtige Tannine, lange anhaltendes, von Schokolade und Karamell begleitetes Finale. Ein Traumjahrgang!",Rotweine,,http://www.moevenpick-wein.de/images/6288_k.jpg,http://www.moevenpick-wein.de/images/6288.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0628808075C6100]],,,moevenpick,,
860fab9842f55c4536c1f9b2cec9413b,0628809037C7100,Les Grès Coteaux du Languedoc AOC,8.70,EUR,moevenpick,"Sehr intensives Purpur. Viel schwarze Frucht wie Kirschen und Heidelbeeren, ergänzt durch Lakritze und etwas Thymian, aber auch Schwarztee und grüne Oliven. Geschmeidiger, sanfter Auftakt, abgelöst von einer wahren Fruchtexplosion, Brombeeren und Cassis, in schöner Harmonie mit den getrockneten Kräutern des französischen Südens, sehr kompakt und druckvoll harmonisches, von sanften Tanninen begleitetes, langes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6288_k.jpg,http://www.moevenpick-wein.de/images/6288.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0628809037C7100]],,,moevenpick,,
2a9ec82839a6c26c6324134dd7998654,0628809150B1100,Les Grès Coteaux du Languedoc AOC,35.60,EUR,moevenpick,"Sehr intensives Purpur. Viel schwarze Frucht wie Kirschen und Heidelbeeren, ergänzt durch Lakritze und etwas Thymian, aber auch Schwarztee und grüne Oliven. Geschmeidiger, sanfter Auftakt, abgelöst von einer wahren Fruchtexplosion, Brombeeren und Cassis, in schöner Harmonie mit den getrockneten Kräutern des französischen Südens, sehr kompakt und druckvoll harmonisches, von sanften Tanninen begleitetes, langes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6288_k.jpg,http://www.moevenpick-wein.de/images/6288.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0628809150B1100]],,,moevenpick,,
26dae23112b00602978b4fbb64daafbf,0629108075C6X00,Pankraz Cuvée Blanc Barrique Zürcher Wein,12.50,EUR,moevenpick,"Gottfried Keller (1819-1890), Staatsschreiber und Weinliebhaber, besiegelte mit seiner Unterschrift die Zusammenlegung des Klosterkellers Rheinau mit dem Zürcher Spitalamstkeller, was die Geburtsstunde der heutigen Staatskellerei zur Folge hatte. Weine wie der weisse und rote Staatsschreiber sowie die beliebten Pankraz Weine wurden nach seinen Werken und in Erinnerung an diesen grossen Dichter benannt.  Goldgelb. Fruchtige Nase von Holunder und reifen Bananen. Fruchtiger und aromatischer Auftakt. Der mollige Körper wird von präsenter Eichenaromatik abgerundet. Dank seines guten Rückhalts ein perfekter, weisser Essensbegleiter.",Weissweine,,http://www.moevenpick-wein.de/images/6291_k.jpg,http://www.moevenpick-wein.de/images/6291.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0629108075C6X00]],,,moevenpick,,
f56357524a73d48cafcf627c08d7cda8,0629110075C6200,Pankraz Blanc Noble Prestige AOC Zürich,12.50,EUR,moevenpick,Goldgelb. Fruchtige Nase von Holunder und reifen Bananen. Fruchtiger und aromatischer Auftakt. Der mollige Körper wird mit präsenter Eichenaromatik abgerundet. Dank seines guten Rückhalts ein perfekter weisser Essensbegleiter.,Weissweine,,http://www.moevenpick-wein.de/images/6291_new_k.jpg,http://www.moevenpick-wein.de/images/6291_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0629110075C6200]],,,moevenpick,,
b14869c0267150fa3fab52af84efaeb6,0629606037C8100,Amarone Valpolicella DOC Ai Colli,12.00,EUR,moevenpick,"Kräftiges Rubinrot. Gedörrte Zwetschgen und Rosinen in der gehaltvollen Nase, auch Lebkuchengewürze. Sanfter Auftakt, abgelöst von einer reiffruchtigen Aromatik, Backpflaumen und eine feine Würze, etwas Bittermandelessenz, unterstützt von einer guten Frische, samtig bis ins langanhaltende Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6296_k.jpg,http://www.moevenpick-wein.de/images/6296.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0629606037C8100]],,,moevenpick,,
53f3e38941cc566119f163f63b236dd6,0629606150C3100,Amarone Valpolicella DOC Ai Colli,48.00,EUR,moevenpick,"Kräftiges Rubinrot. Gedörrte Zwetschgen und Rosinen in der gehaltvollen Nase, auch Lebkuchengewürze. Sanfter Auftakt, abgelöst von einer reiffruchtigen Aromatik, Backpflaumen und eine feine Würze, etwas Bittermandelessenz, unterstützt von einer guten Frische, samtig bis ins langanhaltende Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6296_k.jpg,http://www.moevenpick-wein.de/images/6296.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0629606150C3100]],,,moevenpick,,
900306a50c420980648c26d1cbc7f7cc,0629607037C8100,Amarone Valpolicella DOC Ai Colli,12.00,EUR,moevenpick,"Kräftiges Rubinrot, granatrote Akzente. Kirschenkompott, gedörrte Pflaumen und ein Hauch Feige in der offenen, verführerischenen Nase. Dichter, bestens strukturierter Gaumen, Rosinen, rote Beerenfrucht und etwas Trockenbanane, hervorragend ausbalanciert ein dezenter Bittermandelgeschmack führt in den langen, aromatisch hervorragend abgedeckten Abgang.",Rotweine,,http://www.moevenpick-wein.de/images/6296_k.jpg,http://www.moevenpick-wein.de/images/6296.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0629607037C8100]],,,moevenpick,,
5ac0f8df5364734a4719c19fdf49e610,0629607075C6100,Amarone Valpolicella DOC Ai Colli,23.00,EUR,moevenpick,"Kräftiges Rubinrot, granatrote Akzente. Kirschenkompott, gedörrte Pflaumen und ein Hauch Feige in der offenen, verführerischenen Nase. Dichter, bestens strukturierter Gaumen, Rosinen, rote Beerenfrucht und etwas Trockenbanane, hervorragend ausbalanciert ein dezenter Bittermandelgeschmack führt in den langen, aromatisch hervorragend abgedeckten Abgang.",Rotweine,,http://www.moevenpick-wein.de/images/6296_k.jpg,http://www.moevenpick-wein.de/images/6296.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0629607075C6100]],,,moevenpick,,
0d866f596d66c792bf98545b8d24791f,0629607150C3100,Amarone Valpolicella DOC Ai Colli,48.00,EUR,moevenpick,"Kräftiges Rubinrot, granatrote Akzente. Kirschenkompott, gedörrte Pflaumen und ein Hauch Feige in der offenen, verführerischenen Nase. Dichter, bestens strukturierter Gaumen, Rosinen, rote Beerenfrucht und etwas Trockenbanane, hervorragend ausbalanciert ein dezenter Bittermandelgeschmack führt in den langen, aromatisch hervorragend abgedeckten Abgang.",Rotweine,,http://www.moevenpick-wein.de/images/6296_k.jpg,http://www.moevenpick-wein.de/images/6296.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0629607150C3100]],,,moevenpick,,
74b389dc49ca774fd06eaf5dce3f7666,0629608075C6100,Amarone Valpolicella DOC Ai Colli,23.00,EUR,moevenpick,"Rubinrot, mit granatfarbenen Nuancen. Korinthen und Backpflaumen in der gehobenen, anmutigen Nase, auch Gewürznelke und etwas schwarzer Pfeffer. Dicht und von viel Wärme geprägt offenbart sich der Gaumen, wiederum viel getrocknete Früchte, nun auch Zwetschgen und Preiselbeeren schöne balsamische Noten runden das feine Geschmacksbild ab, auch ein Hauch Crème brûlée temperamentvolles, bestens strukturiertes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6296_new_k.jpg,http://www.moevenpick-wein.de/images/6296_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0629608075C6100]],,,moevenpick,,
2955bfbf2898d67c8b5a6ce96de3fce6,0629708075C6100,Valpolicella DOC Ripasso Ai Colli,11.70,EUR,moevenpick,"Intensives Rubinrot. Schwarze, reife Kirschen und Pflaumen im kräftigen Bouquet, nach und nach auch Korinthen, etwas lederne Noten. Ein schöner Gaumenfluss offenbart sich, geprägt von einer kräftigen Würze und viel wärmender Frucht, reife Zwetschgen, auch röstartige Aromen von toller Struktur und Ausdruckskraft, gute Abgangslänge.",Rotweine,,http://www.moevenpick-wein.de/images/6297_k.jpg,http://www.moevenpick-wein.de/images/6297.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0629708075C6100]],,,moevenpick,,
27c877e2773518a63de08855cdf60efb,0629810075C6100,Chardonnay Grave Friuli DOC Il Cavaliere di Bertiolo,7.50,EUR,moevenpick,"Mittleres Gelb, grünliche Reflexe. Zitrusnoten, Mirabellen und eine Spur Ingwer in der erfrischenden Nase. Belebend und trinkanimierend im Gaumen, wiederum von zitrischen Noten geprägt, auch gelbe Steinfrucht, von rassiger Frische, gute Länge.",Weissweine,,http://www.moevenpick-wein.de/images/6298_k.jpg,http://www.moevenpick-wein.de/images/6298.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0629810075C6100]],,,moevenpick,,
0e1892715b3e35d46c4858c8ca3f4aeb,0630507075C6100,Reserva Douro DOC Calheiros Cruz,13.80,EUR,moevenpick,"Dichtes Purpur mit schwarzen Reflexen. Vielschichtige Waldbeeren- und Pflaumenfrucht, viel Brombeergelée und Zimtzwetschgen, dezente Lebkuchennoten und schwarze Schokolade dahinter. Kompakter Auftakt mit viel Stoff und typischer Douro-Fülle, samtige Tanninstruktur, begleitet von ansprechender Extraktsüsse, schwarze Kirschen und Holunder in der Mitte, auch Nussschokolade und Lakritze, zarter Rosenduft im lange anhaltenden Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6305_k.jpg,http://www.moevenpick-wein.de/images/6305.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0630507075C6100]],,,moevenpick,,
bd88b0d081b2fd81334fff1aacf15a64,0630809075C6100,Abadía Vegas Tempranillo VdT Castilla y Léon,8.90,EUR,moevenpick,"Leuchtendes Granat mit purpur Reflexen. Dunkle Kirschen und Pflaumen ins der fruchtbetonten Nase, feines Rosenparfüm und Früchtebrot dahinter. Samtiger Gaumen mit wiederum viel roter und blauer Frucht, saftige Mitte mit dezenter Brombeerwürze, Kirschen in allen Facetten, begleitet von zarten Nussaromen, angenehme Gaumenfülle bis ins Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6308_k.jpg,http://www.moevenpick-wein.de/images/6308.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0630809075C6100]],,,moevenpick,,
777b511d09c528559f3e844dde451eda,0634306075C6100,St.Laurent Reserve Burgenland,17.50,EUR,moevenpick,"Dunkles Granatrubin. Verführerische Aromen von Cassis, Holundergelee und Brombeeren, feine Fruchtwürze. Eleganter Gaumen mit perfekt eingebundenen Tanninen. Im schwarzbeerigen Finale elegant und weich, ein absoluter Gaumenschmeichler!",Rotweine,,http://www.moevenpick-wein.de/images/6343_k.jpg,http://www.moevenpick-wein.de/images/6343.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0634306075C6100]],,,moevenpick,,
307ed5c59fcb2515455284f6e6d54d9c,0634908150C6100,Nero d'Avola Sicilia IGT Morgante,22.00,EUR,moevenpick,"Intensives Rubin, leicht aufgehellter Rand. Köstliche Heidelbeeren und schwarze Kirschen in der offenen Nase, ergänzt von minzigen Noten und schwarzer Schokolade. Von besonderer Eleganz zeigt sich der Gaumen: blau- und schwarzbeerig, Rebsorten-typische Edelholznoten dahinter, etwas Würze, erstklassige Tanninstruktur, tolle Länge.",Rotweine,,http://www.moevenpick-wein.de/images/6349_k.jpg,http://www.moevenpick-wein.de/images/6349.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0634908150C6100]],,,moevenpick,,
67e4f7378710f8ea0ceeb8edeb6f19d3,0634909075C6100,Nero d'Avola Sicilia IGT Morgante,9.80,EUR,moevenpick,"Kräftiges Rubinrot, ins Purpur tendierend. Noble Nase nach Pflaumen und schwarzen Kirschen, auch Schwarztee und Noten von Edelholz. Eine gute Konzentration und viel Fruchtdruck offenbaren sich im Gaumen, die typische Nero d’Avola-Aromatik mit viel schwarzer Frucht und feinen Tabaknoten zeigt sich, auch eine leicht rauchige Note insgesamt ausgewogen und von guter Kraft, leicht spürbare Tannine kompaktes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6349_k.jpg,http://www.moevenpick-wein.de/images/6349.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0634909075C6100]],,,moevenpick,,
d595d12395ffc66caa4db1c7f9e60f2c,06369--070CE100,Whisky Old Pulteney 12 Years Single Highland Malt,35.00,EUR,moevenpick,',Whiskey,,',',,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[06369--070CE100]],,,moevenpick,,
1cd55f4c9791472e871d461e7662da5b,0637708075C7100,Cabernet Sauvignon Napa Valley,15.50,EUR,moevenpick,"Leuchtendes Rubingranat. Intensives Bouquet nach reifen Brom- und Heidelbeeren und schwarzer Kirsche unterlegt mit betörender Giandujanote und eleganter Veilchennote. Unglaublich fülliger und dichter Gaumen mit viel Schmelz, cremige Extraktsüsse und reife, noch gut stützende Tannine. Dunkle Schokolade, Birnenbrot, würzige Cassisfrucht und etwas Kirschtabak bis ins lang anhaltende Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6377_k.jpg,http://www.moevenpick-wein.de/images/6377.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0637708075C7100]],,,moevenpick,,
8eb15c8cf7c9767aa68558a4054a7dc1,0638607075C6000,Hacienda Monasterio Ribera del Duero DO,36.00,EUR,moevenpick,"Bestes Traubengut aus einzigartigen Spitzenlagen und minutiöser Mikrovinifikation zeichnen die Klassiker der Alten, die Ultra-Premiumweine der Neuen Welt und die neu entstandene Kategorie der gesuchten Garagenweine aus.",Rotweine,,http://www.moevenpick-wein.de/images/8386_k.jpg,http://www.moevenpick-wein.de/images/8386.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0638607075C6000]],,,moevenpick,,
c870f9e01a0dcc8469c2f44322e31781,0638607075C7000,Hacienda Monasterio Ribera del Duero DO,36.00,EUR,moevenpick,"Bestes Traubengut aus einzigartigen Spitzenlagen und minutiöser Mikrovinifikation zeichnen die Klassiker der Alten, die Ultra-Premiumweine der Neuen Welt und die neu entstandene Kategorie der gesuchten Garagenweine aus.",Rotweine,,http://www.moevenpick-wein.de/images/8386_k.jpg,http://www.moevenpick-wein.de/images/8386.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0638607075C7000]],,,moevenpick,,
44c5a5e334e857459dcbe0808d5df830,0638808075C7100,Cabernet Sauvignon Washington State,11.90,EUR,moevenpick,"Intensives Granat mit rubinroter Mitte. Duftiges, schwarzbeeriges Bouquet nach Cassis(likör) und reifen Brombeeren, auch schwarze Schokolade und Korinthen. Fülliger Gaumen mit tiefgründiger Fruchtsüsse und gut stützendem Tanningerüst, warme Mitte mit Kirschenaromen und karamellisierten Mandeln, gegen das Finale auch eingelegte Zwetschgen und Nussschokolade. Dieser Wein übertrifft alle Erwartungen, vom Einsteiger bis hin zum versierten Weinkenner.",Rotweine,,http://www.moevenpick-wein.de/images/6388_new_k.jpg,http://www.moevenpick-wein.de/images/6388_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0638808075C7100]],,,moevenpick,,
3f66b853a489c538b7694675ca1c365f,0639010075C6100,Chardonnay Washington State,9.50,EUR,moevenpick,"Helles Gelb. Filigraner Duft nach Birnen,  weissen Blüten sowie Grüntee und Anis unterlegt mit zarter Toastnote. Cremig-weicher Auftakt mit verblüffender Fülle und perfekt fliessender Textur. Im gelbfruchtigen Finale ein Hauch Blütenhonig, Salztouch und zarte weisse Pfirsichnoten.",Weissweine,,http://www.moevenpick-wein.de/images/6390_k.jpg,http://www.moevenpick-wein.de/images/6390.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0639010075C6100]],,,moevenpick,,
a4e3aba115a64da0d7608a4708f070e0,0639109075C6100,Cabernet Sauvignon Washington State,9.50,EUR,moevenpick,"Leuchtendes Rubin. Duftiges Walderdbeerenbouquet, Schattenmorelle und feine Haselnussnoten, dahinter reife Pflaumen, Veilchen, Schokopralinen und eingelegte Feigen. Eleganter Auftakt mit saftigem Gaumenfluss und weichen Tanninen, sanfte Zimtnote in der Mitte, bis ins seidig weiche Finale viel Frucht und Eleganz.",Rotweine,,http://www.moevenpick-wein.de/images/6391_k.jpg,http://www.moevenpick-wein.de/images/6391.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0639109075C6100]],,,moevenpick,,
34f3e95dfc11abf1685f1e07013ae120,0639807075C6100,19 Block Cuvée Mount Veeder Napa Valley,32.00,EUR,moevenpick,"Purpur mit rubinroten Reflexen. Betörender Duft nach Amarena, reifen Waldbeeren, Giandujanote, Backpflaumen, Brombeergelee und filigraner Rosenduft. Edle Tannine, perfekt fliessende Textur, zarter Karamellfilm, bleibt lange haften und füllt den Gaumen komplett aus, trotzdem mit der typischen Balance. Im nicht enden wollenden Finale, Holundergelee, Mokkanote, Bienenwachs und Kirschtabak.",Rotweine,,http://www.moevenpick-wein.de/images/6398_k.jpg,http://www.moevenpick-wein.de/images/6398.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0639807075C6100]],,,moevenpick,,
0ae103f018d23fc103351e5279de124d,0641810075C6100,Shiraz Rosé Estate Valle Central,9.00,EUR,moevenpick,"Dunkles, glänzendes Himbeerrosa. Nase nach schwarzen Johannisbeeren und frisch gepflückten Erdbeeren, begleitet von einem Hauch schwarzem Pfeffer. Charmanter Gaumen mit viel roter Beerenfrucht, exzellente Fruchtsüsse, auch etwas Zimt im Hintergrund, insgesamt schön füllig und sehr harmonisch.",Roséweine,,http://www.moevenpick-wein.de/images/6418_k.jpg,http://www.moevenpick-wein.de/images/6418.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0641810075C6100]],,,moevenpick,,
ae4a78dfdb8fdfe1b8f13ee073f9c63a,0641909075C6100,Carmenère Single Vineyard Valle de Aconcagua,18.90,EUR,moevenpick,"Tiefes Purpur, rubinfarbene Reflexe. Schwarzbeerig dominierte Nase mit feinen Aromen nach Gewürzen, Schokolade und einer guten Prise schwarzen Pfeffers. Carmenère-typischer, wuchtiger Gaumen, mit Nuancen nach Soja-Sauce und Zimt, aber auch Tabak und pfeffrige Noten sehr reife Tannine und viel Schmelz führen ins lange anhaltende Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6419_k.jpg,http://www.moevenpick-wein.de/images/6419.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0641909075C6100]],,,moevenpick,,
0b11d3485d2832b0057ec80bf85f270d,0644606037C7005,Vintage Zürcher Likörwein,18.50,EUR,moevenpick,"Dunkles Rubinrot. Feiner Zimtduft, süsslich-nussige Aromatik, getrocknete Orange, Nougat und Schokonoten im feinherben Gaumen. Fruchtiges Aromaspiel im Finale.",Sherry und Port,,http://www.moevenpick-wein.de/images/6446_k.jpg,http://www.moevenpick-wein.de/images/6446.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0644606037C7005]],,,moevenpick,,
bc6197f72be47f51c16fcf023b13b0b1,0645407075B6200,Clos des Truffiers Coteaux du Languedoc AOC,90.00,EUR,moevenpick,"Tiefes Purpur, leicht aufgehellter Rand. Schwarzer Holunder und Brombeerkonfitüre im tiefen, sehr anspruchsvollen Bouquet, eine delikate Thymiannote und exotische Gewürze gesellen sich dazu, auch Lakritze und eine Spur Orangenzeste. Weicher Auftakt, abgelöst von einer enormen Fruchtvielfalt und Konzentration, wiederum schwarzbeerig geprägt, deutliche Noten nach schwarzen Kirschen zimtige Noten auch und etwas Süssholz, eine Spur schwarzer Pfeffer die Tannine sind von erstklassiger Qualität, insgesamt wirkt der Wein weich und enorm einnehmend nicht enden wollendes, Vanille-betontes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6454_new_k.jpg,http://www.moevenpick-wein.de/images/6454_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0645407075B6200]],,,moevenpick,,
b91c9ba56c36f4bb12a359deb2aa255b,0645609075C6000,Puligny-Montrachet AOC Benoît Ente,43.00,EUR,moevenpick,Sehr komplexe Weissweine werden meist im Barrique ausgebaut und stammen aus den besten Selektionen. Es sind die Reservas oder Lagenweine eines Produzenten und zeigen Lagerpotential.,Weissweine,,http://www.moevenpick-wein.de/images/6456_k.jpg,http://www.moevenpick-wein.de/images/6456.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0645609075C6000]],,,moevenpick,,
a0a291c208ac4cd17b29fdadf951feb6,0645809075C6000,Puligny-Montrachet Champ-Gain 1er Cru AOC,67.50,EUR,moevenpick,Sehr komplexe Weissweine werden meist im Barrique ausgebaut und stammen aus den besten Selektionen. Es sind die Reservas oder Lagenweine eines Produzenten und zeigen Lagerpotential.,Weissweine,,http://www.moevenpick-wein.de/images/6458_k.jpg,http://www.moevenpick-wein.de/images/6458.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0645809075C6000]],,,moevenpick,,
d096e2bc3aa570bb49330e3724c73d35,0645909075C6000,Puligny-Montrachet Les Folatières 1er Cru AOC,95.00,EUR,moevenpick,Sehr komplexe Weissweine werden meist im Barrique ausgebaut und stammen aus den besten Selektionen. Es sind die Reservas oder Lagenweine eines Produzenten und zeigen Lagerpotential.,Weissweine,,http://www.moevenpick-wein.de/images/6459_k.jpg,http://www.moevenpick-wein.de/images/6459.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0645909075C6000]],,,moevenpick,,
